Region,RegionName,StateName,CountyName,CityName,ForecastYoYPctChange
Neighborhood,145 Association,TX,Bexar County,San Antonio,4.6
Neighborhood,165 Association,TX,Bexar County,San Antonio,5.4
Neighborhood,17th Street Neighborhood Association,FL,Sarasota County,Sarasota,2.5
Neighborhood,184 Association,TX,Bexar County,San Antonio,4.8
Neighborhood,19th Ward,NY,Monroe County,Rochester,7.5
Neighborhood,1st Ward,PA,Lehigh County,Allentown,6.8
Neighborhood,21st Century,TN,Hamilton County,Chattanooga,1.4
Neighborhood,28 Palms,CA,Alameda County,Fremont,5.0
Neighborhood,29th and Chase,FL,Duval County,Jacksonville,7.3
Neighborhood,39th East,MO,Jackson County,Independence,4.5
Neighborhood,40th & A,NE,Lancaster County,Lincoln,3.7
Neighborhood,441 Corridor,FL,Broward County,Hollywood,4.8
Neighborhood,45th and Moncrief,FL,Duval County,Jacksonville,4.2
Neighborhood,5 Points,FL,Sarasota County,Sarasota,-24.5
Neighborhood,50th and France,MN,Hennepin County,Edina,3.2
Neighborhood,5th SW,VA,Albemarle County,Charlottesville,1.9
Neighborhood,65th St. West,AR,Pulaski County,Little Rock,16.6
Neighborhood,6th Ward,PA,Lehigh County,Allentown,1.7
Neighborhood,8th Ward,PA,Lehigh County,Allentown,8.6
Neighborhood,9th Ward Area,DE,New Castle County,Wilmington,2.3
Neighborhood,A Mountain,AZ,Pima County,Tucson,4.8
Neighborhood,A Presidential Neighborhood,TX,El Paso County,El Paso,2.0
Neighborhood,ACCENT,IA,Polk County,Des Moines,3.8
Neighborhood,ASU-College Hills,TX,Tom Green County,San Angelo,4.1
Neighborhood,Abbington Park Condos,TN,Davidson County,Nashville,4.9
Neighborhood,Abbot Martin Estates,TN,Davidson County,Nashville,0.4
Neighborhood,Abbotsford,TN,Davidson County,Nashville,5.6
Neighborhood,Abbott Loop,AK,Anchorage Borough,Anchorage,4.5
Neighborhood,Abbott McKinley,NY,Erie County,Buffalo,3.9
Neighborhood,Abby Place,IN,Allen County,Fort Wayne,5.7
Neighborhood,Abby Place Villas,IN,Allen County,Fort Wayne,12.4
Neighborhood,Abby Trails,OH,Franklin County,Columbus,7.8
Neighborhood,Abell,MD,Baltimore City,Baltimore,6.1
Neighborhood,Abercorn Heights-Lamara Heights-Ridgewood,GA,Chatham County,Savannah,1.4
Neighborhood,Abercromby,NC,Durham County,Durham,4.8
Neighborhood,Aberdeen,IN,Porter County,Valparaiso,4.3
Neighborhood,Aberdeen,VA,Hampton City,Hampton,3.7
Neighborhood,Aberdeen Forest,GA,Fulton County,Sandy Springs,3.3
Neighborhood,Abilene Heights,TX,Taylor County,Abilene,4.8
Neighborhood,Aboite Lake Estates,IN,Allen County,Fort Wayne,5.2
Neighborhood,Aboite Meadows,IN,Allen County,Fort Wayne,5.1
Neighborhood,Academy Acres North,NM,Bernalillo County,Albuquerque,5.6
Neighborhood,Academy Baker Ave,GA,Richmond County,Augusta,8.4
Neighborhood,Academy Estates East,NM,Bernalillo County,Albuquerque,3.5
Neighborhood,Academy Gardens,PA,Philadelphia County,Philadelphia,3.9
Neighborhood,Academy Hills Park,NM,Bernalillo County,Albuquerque,5.0
Neighborhood,Academy Historic District,NC,Iredell County,Statesville,-21.8
Neighborhood,Academy North,NM,Bernalillo County,Albuquerque,4.2
Neighborhood,Academy Park,NM,Bernalillo County,Albuquerque,6.3
Neighborhood,Academy Ridge East,NM,Bernalillo County,Albuquerque,3.4
Neighborhood,Acipco-Finley,AL,Jefferson County,Birmingham,25.8
Neighborhood,Acklen Avenue,TN,Davidson County,Nashville,5.7
Neighborhood,Acorn,TX,Jefferson County,Beaumont,3.5
Neighborhood,Acorn,CA,Alameda County,Oakland,6.6
Neighborhood,Acre,MA,Middlesex County,Lowell,6.7
Neighborhood,Acredale,VA,Virginia Beach City,Virginia Beach,4.1
Neighborhood,Acres Home,TX,Harris County,Houston,5.2
Neighborhood,Acton,IN,Marion County,Indianapolis,4.0
Neighborhood,Adair Park,GA,Fulton County,Atlanta,6.0
Neighborhood,Adair Park,GA,Dekalb County,Decatur,5.3
Neighborhood,Adams,WA,King County,Seattle,2.4
Neighborhood,Adams,UT,Cache County,Logan,6.6
Neighborhood,Adams Boulevard,MI,Saginaw County,Saginaw,5.0
Neighborhood,Adams Hill,TX,Bexar County,San Antonio,3.7
Neighborhood,Adams Hill,CA,Los Angeles County,Glendale,3.6
Neighborhood,Adams Island,PA,Lehigh County,Allentown,-3.6
Neighborhood,Adams Morgan,DC,District of Columbia,Washington,3.1
Neighborhood,Adams North,CA,San Diego County,San Diego,18.1
Neighborhood,Adams Park,GA,Fulton County,Atlanta,9.1
Neighborhood,Adams Point,CA,Alameda County,Oakland,7.0
Neighborhood,Adams Shore,MA,Norfolk County,Quincy,3.2
Neighborhood,Adams Terrace,CA,Yolo County,Davis,21.9
Neighborhood,Adams-Normandie,CA,Los Angeles County,Los Angeles,7.2
Neighborhood,Adamsville,GA,Fulton County,Atlanta,7.9
Neighborhood,Addicks Park Ten,TX,Harris County,Houston,3.5
Neighborhood,Addison Heights,GA,Cobb County,Marietta,4.3
Neighborhood,Adelaide,WA,King County,Sammamish,5.2
Neighborhood,Adelaide,WA,King County,Federal Way,4.9
Neighborhood,Adelanto,AZ,Pima County,Tucson,5.6
Neighborhood,Admiral,WA,King County,Seattle,2.7
Neighborhood,Admirals,CA,San Mateo County,Foster City,3.8
Neighborhood,Admirals Cove,FL,Palm Beach County,Jupiter,5.8
Neighborhood,Admirals Cove Golf Village,FL,Palm Beach County,Jupiter,15.3
Neighborhood,Adobe Hills,AZ,Maricopa County,Mesa,5.2
Neighborhood,Adobe Meadow - Meadow Park,CA,Santa Clara County,Palo Alto,11.5
Neighborhood,Adventure District,OK,Oklahoma County,Oklahoma City,6.4
Neighborhood,Aetna,IN,Lake County,Gary,-4.1
Neighborhood,Afton Oaks - River Oaks Area,TX,Harris County,Houston,5.9
Neighborhood,Agate Point,WA,Kitsap County,Bainbridge Island,6.8
Neighborhood,Aggasiz - Harvard North,MA,Middlesex County,Cambridge,3.1
Neighborhood,Agritopia,AZ,Maricopa County,Gilbert,5.4
Neighborhood,Aguajito Oaks,CA,Monterey County,Monterey,29.8
Neighborhood,Ahtanum,WA,Yakima County,Yakima,7.3
Neighborhood,Ahwatukee Foothills,AZ,Maricopa County,Phoenix,5.4
Neighborhood,Ainsworth,IN,Lake County,Hobart,6.7
Neighborhood,Airmont,AL,Mobile County,Mobile,4.8
Neighborhood,Airport,WI,Eau Claire County,Eau Claire,5.1
Neighborhood,Airport,CA,Riverside County,Riverside,3.7
Neighborhood,Airport,CA,Sacramento County,Sacramento,4.8
Neighborhood,Airport,FL,Collier County,Naples,9.6
Neighborhood,Airport Acres,VA,Montgomery County,Blacksburg,4.8
Neighborhood,Airport Estates,TN,Davidson County,Nashville,4.1
Neighborhood,Airport Green,WA,Clark County,Vancouver,12.8
Neighborhood,Airport Heights,AK,Anchorage Borough,Anchorage,-2.6
Neighborhood,Airport North,FL,Orange County,Orlando,2.2
Neighborhood,"Airport, Pines Road",LA,Caddo Parish,Shreveport,6.0
Neighborhood,Akin Park,IN,Vanderburgh County,Evansville,2.7
Neighborhood,Ala Moana-Kakaako,HI,Honolulu County,Honolulu,-31.0
Neighborhood,Alabama Hill,WA,Whatcom County,Bellingham,5.8
Neighborhood,Alabar Hills,IA,Black Hawk County,Waterloo,5.7
Neighborhood,Alafaya,FL,Orange County,Orlando,4.2
Neighborhood,Alameda,OR,Multnomah County,Portland,2.4
Neighborhood,Alameda,CA,Riverside County,Cathedral City,236.8
Neighborhood,Alameda - West Flagler,FL,Miami-Dade County,Miami,4.5
Neighborhood,Alameda Business,TX,El Paso County,El Paso,2.1
Neighborhood,Alameda Depot,NM,Dona Ana County,Las Cruces,3.1
Neighborhood,Alameda N Valley,NM,Bernalillo County,Albuquerque,4.0
Neighborhood,Alameda Street Association,TN,Davidson County,Nashville,9.2
Neighborhood,Alameda-Campus,AZ,Maricopa County,Tempe,3.2
Neighborhood,Alamitos Beach,CA,Los Angeles County,Long Beach,14.2
Neighborhood,Alamitos Heights,CA,Los Angeles County,Long Beach,31.6
Neighborhood,Alamo Farmsteads-Babcock Road,TX,Bexar County,San Antonio,5.1
Neighborhood,Alamo Farmsteads-Babcock Road-Owners Association of Westfie,TX,Bexar County,San Antonio,4.1
Neighborhood,Alamo Heights,TX,Tarrant County,Fort Worth,3.3
Neighborhood,Alamo Square,CA,San Francisco County,San Francisco,1.6
Neighborhood,Alamosa,AZ,Maricopa County,Chandler,5.7
Neighborhood,Alamosa,NM,Bernalillo County,Albuquerque,5.0
Neighborhood,Alandco,FL,Broward County,Hollywood,7.0
Neighborhood,Alanton,VA,Virginia Beach City,Virginia Beach,6.7
Neighborhood,Alban Hills,NM,Bernalillo County,Albuquerque,4.6
Neighborhood,Albany Commons,OH,Franklin County,Columbus,4.2
Neighborhood,Albany Park,IL,Cook County,Chicago,2.8
Neighborhood,Albany Terrace,CA,Alameda County,Albany,7.1
Neighborhood,Albert Whitted Airport,FL,Pinellas County,Saint Petersburg,18.9
Neighborhood,Albright,NC,Durham County,Durham,0.0
Neighborhood,Albright,NY,Erie County,Buffalo,4.3
Neighborhood,Album Park,TX,El Paso County,El Paso,6.7
Neighborhood,Alcott Park,WI,Milwaukee County,Milwaukee,6.9
Neighborhood,Alcova Heights,VA,Arlington County,Arlington,4.2
Neighborhood,Alcove,NY,Albany County,Town of Coeymans,4.3
Neighborhood,Alcove,FL,Pinellas County,Clearwater,10.1
Neighborhood,Aldale Acres,IN,Allen County,Fort Wayne,7.7
Neighborhood,Aldbrige,NC,Forsyth County,Winston-Salem,6.0
Neighborhood,Alden Bridge,TX,Montgomery County,The Woodlands,6.9
Neighborhood,Alden Park,MI,Wayne County,Detroit,-2.6
Neighborhood,Alder Crossing,WA,King County,Renton,3.7
Neighborhood,Alderbrook,AL,Mobile County,Mobile,5.2
Neighborhood,Alderbrook,WA,King County,Federal Way,5.7
Neighborhood,Alderman Park,FL,Duval County,Jacksonville,5.6
Neighborhood,Alderwood Manor,WA,Snohomish County,Lynnwood,4.2
Neighborhood,Aldrich Heights,TN,Davidson County,Nashville,11.8
Neighborhood,Alegre Community,AZ,Maricopa County,Tempe,6.4
Neighborhood,Alessandro,CA,San Bernardino County,San Bernardino,5.4
Neighborhood,Alessandro Heights,CA,Riverside County,Riverside,4.5
Neighborhood,Alexander Ave,CT,New Haven County,Waterbury,9.9
Neighborhood,Alexandra Meadows,TX,Tarrant County,Fort Worth,4.3
Neighborhood,Alexandria West,VA,Alexandria City,Alexandria,5.8
Neighborhood,Algeirs Point,LA,Orleans Parish,New Orleans,4.5
Neighborhood,Alger Heights,MI,Kent County,Grand Rapids,4.9
Neighborhood,Algoma Park,WI,Winnebago County,Oshkosh,2.9
Neighborhood,Algonquin,VA,Norfolk City,Norfolk,2.7
Neighborhood,Algonquin,KY,Jefferson County,Louisville,9.9
Neighborhood,Alhambra,AZ,Maricopa County,Phoenix,6.1
Neighborhood,Alhambra Heights,FL,Miami-Dade County,North Miami,6.8
Neighborhood,Alhambra Triangle,CA,Sacramento County,Sacramento,5.3
Neighborhood,Aliamanu-Salt Lake-Foster Village,HI,Honolulu County,Honolulu,-17.4
Neighborhood,Alicia Park,WI,Outagamie County,Appleton,5.1
Neighborhood,Alief,TX,Harris County,Houston,4.4
Neighborhood,Alimagnet,MN,Dakota County,Apple Valley,5.1
Neighborhood,Alisal,CA,Monterey County,Salinas,4.6
Neighborhood,Alkali Flat,CA,Sacramento County,Sacramento,6.5
Neighborhood,Alki,WA,King County,Seattle,4.3
Neighborhood,Alkire Estates,CO,Jefferson County,Arvada,4.3
Neighborhood,All Saints,SD,Minnehaha County,Sioux Falls,5.4
Neighborhood,Allandale,TX,Travis County,Austin,4.3
Neighborhood,Allapattah,FL,Miami-Dade County,Miami,5.6
Neighborhood,Alleghany,VA,Montgomery County,Blacksburg,4.4
Neighborhood,Allegheny West,PA,Philadelphia County,Philadelphia,1.9
Neighborhood,Allegheny West,PA,Allegheny County,Pittsburgh,4.9
Neighborhood,Allen,NY,Erie County,Buffalo,4.0
Neighborhood,Allen Park,FL,Miami-Dade County,North Miami Beach,5.8
Neighborhood,Allen Ranch,AZ,Maricopa County,Gilbert,4.4
Neighborhood,Allendale,WI,Kenosha County,Kenosha,4.4
Neighborhood,Allendale,CO,Jefferson County,Arvada,4.4
Neighborhood,Allendale,FL,Duval County,Jacksonville,4.2
Neighborhood,Allendale,MD,Baltimore City,Baltimore,13.9
Neighborhood,Allendale,CA,Alameda County,Oakland,6.6
Neighborhood,Allendale Terrace,FL,Pinellas County,Saint Petersburg,2.3
Neighborhood,Allendale West,CO,Jefferson County,Arvada,4.6
Neighborhood,Allenview,IA,Story County,Ames,3.7
Neighborhood,Allied Arts,CA,San Mateo County,Menlo Park,16.6
Neighborhood,Allied Gardens,CA,San Diego County,San Diego,5.6
Neighborhood,Alligator Bayou,AL,Mobile County,Mobile,3.9
Neighborhood,Allison Hill,PA,Dauphin County,Harrisburg,15.9
Neighborhood,Allisonville,IN,Marion County,Indianapolis,4.4
Neighborhood,Allston,MA,Suffolk County,Boston,5.3
Neighborhood,Alma School Place,AZ,Maricopa County,Chandler,4.6
Neighborhood,Almaden Valley,CA,Santa Clara County,San Jose,6.8
Neighborhood,"Almeta,Bonita, Bella Vista",TX,Dallas County,Garland,11.6
Neighborhood,Almond-Shuey,CA,Contra Costa County,Walnut Creek,2.8
Neighborhood,Almonte,CA,Marin County,Mill Valley,3.5
Neighborhood,Alta Heights,CA,Napa County,Napa,11.2
Neighborhood,Alta Loma,TN,Davidson County,Nashville,-0.1
Neighborhood,Alta Mesa,CA,Santa Barbara County,Santa Barbara,15.8
Neighborhood,Alta Mesa,AZ,Maricopa County,Mesa,5.6
Neighborhood,Alta Mesa,CA,Monterey County,Monterey,10.9
Neighborhood,Alta Mira,AZ,Maricopa County,Tempe,4.4
Neighborhood,Alta Monte,NM,Bernalillo County,Albuquerque,-5.2
Neighborhood,Alta Vista,MD,Montgomery County,Bethesda,5.7
Neighborhood,Alta Vista,TX,McLennan County,Waco,7.2
Neighborhood,Alta Vista,CO,Jefferson County,Arvada,5.7
Neighborhood,Alta Vista,TX,Bexar County,San Antonio,5.4
Neighborhood,Alta Vista,CA,San Diego County,San Diego,5.0
Neighborhood,Alta Vista,FL,Sarasota County,Sarasota,4.6
Neighborhood,Alta Woods,MS,Hinds County,Jackson,6.2
Neighborhood,Altamont,NY,Albany County,Guilderland,2.6
Neighborhood,Altemesa East,TX,Tarrant County,Fort Worth,6.4
Neighborhood,Altgeld Gardens,IL,Cook County,Chicago,5.9
Neighborhood,Alto,CA,Marin County,Mill Valley,6.2
Neighborhood,Alton Park,TN,Hamilton County,Chattanooga,6.0
Neighborhood,Alton Park,PA,Lehigh County,Allentown,2.7
Neighborhood,Altoona,VA,Spotsylvania County,Fredericksburg,3.6
Neighborhood,Altura,NM,Bernalillo County,Albuquerque,3.3
Neighborhood,Alum Crest Acres,OH,Franklin County,Columbus,6.4
Neighborhood,Alum Rock-East Foothills,CA,Santa Clara County,San Jose,6.6
Neighborhood,Alvarado Grdns,NM,Bernalillo County,Albuquerque,6.1
Neighborhood,Alvarado Park,NM,Bernalillo County,Albuquerque,4.6
Neighborhood,Alverno,WI,Milwaukee County,Milwaukee,6.7
Neighborhood,Alvernon Heights,AZ,Pima County,Tucson,6.4
Neighborhood,Alys Beach,FL,Bay County,Panama City Beach,-0.2
Neighborhood,Amaryllis Park,FL,Sarasota County,Sarasota,-3.2
Neighborhood,Amazon,OR,Lane County,Eugene,9.7
Neighborhood,Amber Hills,CA,San Bernardino County,San Bernardino,5.2
Neighborhood,Amber Hills,TN,Davidson County,Nashville,4.4
Neighborhood,Amber Ridge Estates,IN,Allen County,Fort Wayne,4.6
Neighborhood,Amberglen,NM,Bernalillo County,Albuquerque,3.1
Neighborhood,Amberleigh Village,IN,Tippecanoe County,West Lafayette,4.6
Neighborhood,Amberton,CA,Kern County,Bakersfield,4.6
Neighborhood,Amberwood,AZ,Coconino County,Flagstaff,8.2
Neighborhood,Amberwood North,AZ,Maricopa County,Chandler,6.1
Neighborhood,Ambrige Mann,IN,Lake County,Gary,2.7
Neighborhood,Amercrest,OH,Franklin County,Columbus,12.0
Neighborhood,American Mile,MA,Middlesex County,Concord,6.7
Neighborhood,American River Canyon,CA,Sacramento County,Folsom,5.4
Neighborhood,American River Canyon North,CA,Sacramento County,Folsom,19.2
Neighborhood,American River Parkway,CA,Sacramento County,Sacramento,0.2
Neighborhood,American University Park,DC,District of Columbia,Washington,4.3
Neighborhood,American Village,NC,Durham County,Durham,6.2
Neighborhood,Amerige Heights,CA,Orange County,Fullerton,3.0
Neighborhood,Ameriplex,IN,Marion County,Indianapolis,4.6
Neighborhood,Amhurst,MN,Hennepin County,Saint Louis Park,4.1
Neighborhood,Amity,CT,New Haven County,New Haven,6.1
Neighborhood,Ampere,NJ,Essex County,East Orange,10.5
Neighborhood,Amphi,AZ,Pima County,Tucson,7.4
Neighborhood,Amphitheater and Water Park,CA,San Diego County,Chula Vista,4.3
Neighborhood,Amqui Station,TN,Davidson County,Nashville,4.5
Neighborhood,Amston,CT,Tolland County,Hebron,3.0
Neighborhood,Amtrak,CA,San Bernardino County,San Bernardino,5.8
Neighborhood,Anacostia,DC,District of Columbia,Washington,4.4
Neighborhood,Anacostia Naval Station - Boiling Air Force Base,DC,District of Columbia,Washington,3.9
Neighborhood,Anaheim Hills,CA,Orange County,Anaheim,5.6
Neighborhood,Anaheim Resort,CA,Orange County,Anaheim,5.5
Neighborhood,Anchor Bay Gardens,MI,Macomb County,Chesterfield,4.7
Neighborhood,Anchor Bay Harbor,MI,Macomb County,Chesterfield,5.7
Neighborhood,Anchor Bay Shores,MI,Macomb County,Chesterfield,5.3
Neighborhood,Andersen Springs,AZ,Maricopa County,Chandler,4.9
Neighborhood,Anderson,SD,Minnehaha County,Sioux Falls,7.1
Neighborhood,Anderson,CA,San Joaquin County,Stockton,6.2
Neighborhood,Anderson Park,ND,Cass County,Fargo,2.6
Neighborhood,Anderson St. - Wrightwood Park,NC,Durham County,Durham,4.6
Neighborhood,Andersonville,IL,Cook County,Chicago,12.1
Neighborhood,Andorra,PA,Philadelphia County,Philadelphia,-0.0
Neighborhood,Andover,FL,Miami-Dade County,Miami Gardens,8.4
Neighborhood,Andover Lakes,FL,Miami-Dade County,Miami Gardens,5.1
Neighborhood,Andreas Hills,CA,Riverside County,Palm Springs,0.0
Neighborhood,Andrew Manor,IN,Grant County,Marion,3.2
Neighborhood,Andrews Gardens,FL,Broward County,Oakland Park,9.7
Neighborhood,Angel City,FL,Brevard County,Merritt Island,8.8
Neighborhood,Angel Oaks,NC,Forsyth County,Winston-Salem,6.1
Neighborhood,Angel Park Lindell,NV,Clark County,Las Vegas,5.3
Neighborhood,Angelo Heights,TX,Tom Green County,San Angelo,2.2
Neighborhood,Annadale,NY,Richmond County,New York,3.2
Neighborhood,Annandale,NJ,Hunterdon County,Clinton Township,2.3
Neighborhood,Annex,CT,New Haven County,New Haven,7.2
Neighborhood,Ansley Park,GA,Fulton County,Atlanta,5.5
Neighborhood,Ansonborough,SC,Charleston County,Charleston,3.6
Neighborhood,Antelope Heights,CO,Douglas County,Parker,4.0
Neighborhood,Antelope Park,NE,Lancaster County,Lincoln,4.7
Neighborhood,Antelope Run,NM,Bernalillo County,Albuquerque,3.8
Neighborhood,Anthem,NV,Clark County,Henderson,4.7
Neighborhood,Anthony,IN,Delaware County,Muncie,6.6
Neighborhood,Anthony Wayne,IN,Allen County,Fort Wayne,12.8
Neighborhood,Antioch,TN,Davidson County,Nashville,5.9
Neighborhood,Antioch 75,KS,Johnson County,Overland Park,4.2
Neighborhood,Antioch Park,TN,Davidson County,Nashville,6.1
Neighborhood,Antrim,OH,Franklin County,Columbus,7.5
Neighborhood,Anza Vista,CA,San Francisco County,San Francisco,2.4
Neighborhood,Apache Hills,TN,Davidson County,Nashville,5.0
Neighborhood,Apache Wells,AZ,Maricopa County,Mesa,4.4
Neighborhood,Apex,CO,Jefferson County,Arvada,4.2
Neighborhood,Apollo Arapaho & Camelot,TX,Dallas County,Garland,4.7
Neighborhood,Appalachian Ridge,WI,Dane County,Madison,2.5
Neighborhood,Apperson-Dickerson,VA,Montgomery County,Blacksburg,4.1
Neighborhood,Appian,OH,Franklin County,Columbus,6.5
Neighborhood,Apple Hill,MA,Middlesex County,Marlborough,3.3
Neighborhood,Apple Hill,MN,Olmsted County,Rochester,5.7
Neighborhood,Apple Valley,TN,Davidson County,Nashville,0.0
Neighborhood,Appleridge,MS,Hinds County,Jackson,8.5
Neighborhood,Appletree Hill,PA,Bucks County,Levittown,3.7
Neighborhood,Aqualane Shore,FL,Collier County,Naples,4.2
Neighborhood,Aquebogue,NY,Suffolk County,Riverhead,9.6
Neighborhood,Aquila,MN,Hennepin County,Saint Louis Park,7.0
Neighborhood,Aquilla Reserve,FL,Osceola County,Celebration,2.5
Neighborhood,Araby Commons,CA,Riverside County,Palm Springs,30.0
Neighborhood,Araby Cove,CA,Riverside County,Palm Springs,32.1
Neighborhood,Aragon,CA,San Mateo County,San Mateo,9.2
Neighborhood,Arapaho,TX,Dallas County,Richardson,2.6
Neighborhood,Arapahoe Farms,FL,Broward County,Hollywood,2.7
Neighborhood,Arbol Verde,CA,Los Angeles County,Claremont,4.1
Neighborhood,Arbor Chase,IN,Tippecanoe County,West Lafayette,5.0
Neighborhood,Arbor Creek,TX,Dallas County,Garland,2.8
Neighborhood,Arbor Creek,MI,Washtenaw County,Ann Arbor,3.3
Neighborhood,Arbor Forest,GA,Cobb County,Marietta,5.7
Neighborhood,Arbor Glen,NC,Mecklenburg County,Charlotte,6.1
Neighborhood,Arbor Greene,FL,Hillsborough County,Tampa,4.3
Neighborhood,Arbor Heights,WA,King County,Seattle,4.8
Neighborhood,Arbor Hill,NY,Albany County,Albany,6.4
Neighborhood,Arbor Hills,WI,Dane County,Madison,3.0
Neighborhood,Arbor Lodge,OR,Multnomah County,Portland,4.2
Neighborhood,Arbor Peaks,IA,Polk County,Des Moines,3.1
Neighborhood,Arbor Vista,MS,Hinds County,Jackson,9.5
Neighborhood,Arbor Walk,AZ,Maricopa County,Gilbert,6.9
Neighborhood,Arbor at Sonoma Ranch,TX,Bexar County,San Antonio,5.0
Neighborhood,Arboretum,TX,Bexar County,San Antonio,4.3
Neighborhood,Arboretum,DC,District of Columbia,Washington,6.2
Neighborhood,Arbors at Oakshade,CA,Yolo County,Davis,32.8
Neighborhood,Arbour Park,DE,New Castle County,Newark,2.6
Neighborhood,Arcade Creek,CA,Sacramento County,Citrus Heights,6.7
Neighborhood,Arcadia,MI,Kalamazoo County,Kalamazoo,3.6
Neighborhood,Arcadia,MD,Baltimore City,Baltimore,9.8
Neighborhood,Arcadia Heights,UT,Salt Lake County,Salt Lake City,1.4
Neighborhood,Arcadia Hills,SC,Greenville County,Greenville,5.2
Neighborhood,Arcadia Lakes,SC,Richland County,Columbia,2.7
Neighborhood,Arcadia Park,TX,Tarrant County,Fort Worth,3.9
Neighborhood,Arcadia Terrace,IL,Cook County,Chicago,2.3
Neighborhood,Arcadia Village,AZ,Maricopa County,Chandler,5.9
Neighborhood,Arcadia-Sunset,MS,Forrest County,Hattiesburg,5.1
Neighborhood,Arch Creek East,FL,Miami-Dade County,North Miami,5.5
Neighborhood,Archer Heights,IL,Cook County,Chicago,6.2
Neighborhood,Archer Heights,OK,Tulsa County,Tulsa,4.1
Neighborhood,Archwood Acres,TN,Davidson County,Nashville,3.6
Neighborhood,Arden - Habersham,GA,Fulton County,Atlanta,5.4
Neighborhood,Arden Fair,CA,Sacramento County,Sacramento,6.8
Neighborhood,Arden Heights,NY,Richmond County,New York,4.4
Neighborhood,Arden Park,AZ,Maricopa County,Chandler,4.1
